# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,US/Mountain,,,,0,,,,stream,,LC,boblc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-05 00:00:00,5599.12,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-04 00:00:00,5445.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-03 00:00:00,5679.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-02 00:00:00,4846.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-01 00:00:00,4372.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-30 00:00:00,5167,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-29 00:00:00,4946.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-28 00:00:00,4611.38,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-27 00:00:00,5191.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-26 00:00:00,5238.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-25 00:00:00,5218.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-24 00:00:00,5091.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-23 00:00:00,4548.04,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-22 00:00:00,3702.12,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-21 00:00:00,4683.38,cubic feet per second
