# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River at Parker Gage,CA,34.1428,-114.3189,US/Pacific,,,,0,,,,stream,,LC,pglc,347.3
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River at Parker Gage,pglc,Streamflow,2017-01-25 00:00:00,4205.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-24 00:00:00,3552,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-23 00:00:00,3562.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-22 00:00:00,3297.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-21 00:00:00,4602.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-20 00:00:00,3090.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-19 00:00:00,4935.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-18 00:00:00,2987.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-17 00:00:00,2078.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-16 00:00:00,2125.08,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-15 00:00:00,2757.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-14 00:00:00,3550.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-13 00:00:00,3945.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-12 00:00:00,1658.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-11 00:00:00,3076.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-10 00:00:00,1711.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-09 00:00:00,3774,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-08 00:00:00,3931.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-07 00:00:00,2974.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-06 00:00:00,3040.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-05 00:00:00,1580.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-04 00:00:00,1606.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-03 00:00:00,2243.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-02 00:00:00,2868.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2017-01-01 00:00:00,1802.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-31 00:00:00,1498.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-30 00:00:00,1179.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-29 00:00:00,1147.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-28 00:00:00,1006,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-27 00:00:00,1676.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-26 00:00:00,2215.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-25 00:00:00,1392.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-24 00:00:00,1433.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-23 00:00:00,1280.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-22 00:00:00,2310,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-21 00:00:00,2975.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-20 00:00:00,2438.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-19 00:00:00,4280.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-18 00:00:00,4912.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-17 00:00:00,5430.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-16 00:00:00,5940.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-15 00:00:00,1933.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-14 00:00:00,3929.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-13 00:00:00,5004,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-12 00:00:00,5448.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-11 00:00:00,6019.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-10 00:00:00,5818.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-09 00:00:00,5442.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-08 00:00:00,3066.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-07 00:00:00,5147.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-06 00:00:00,5984.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-05 00:00:00,6312.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-04 00:00:00,6369.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-03 00:00:00,5846.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-02 00:00:00,6053,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-12-01 00:00:00,3103.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-30 00:00:00,4909.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-29 00:00:00,5520.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-28 00:00:00,5450.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-27 00:00:00,5036.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-26 00:00:00,4480,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-25 00:00:00,4037.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-24 00:00:00,3012.75,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-23 00:00:00,5731.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-22 00:00:00,6054.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-21 00:00:00,4433.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-20 00:00:00,7225.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-19 00:00:00,6375.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-18 00:00:00,5512.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-17 00:00:00,3206.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-16 00:00:00,5002.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-15 00:00:00,5979.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-14 00:00:00,6751.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-13 00:00:00,6291.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-12 00:00:00,6841.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-11 00:00:00,7171.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-10 00:00:00,5493.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-09 00:00:00,6159.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-08 00:00:00,6843.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-07 00:00:00,6013,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-06 00:00:00,6675.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-05 00:00:00,6230,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-04 00:00:00,6100.75,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-03 00:00:00,3581.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-02 00:00:00,5720,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-11-01 00:00:00,6597.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-31 00:00:00,6587.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-30 00:00:00,7034.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-29 00:00:00,6359.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-28 00:00:00,5676.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-27 00:00:00,3423.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-26 00:00:00,4714.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-25 00:00:00,6077.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-24 00:00:00,6943.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-23 00:00:00,7018.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-22 00:00:00,6605.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-21 00:00:00,7382.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-20 00:00:00,4305,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-19 00:00:00,6598.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-18 00:00:00,8120.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-17 00:00:00,7788.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-16 00:00:00,7047.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-15 00:00:00,6653.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-14 00:00:00,6691.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-13 00:00:00,4708.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-12 00:00:00,5319.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-11 00:00:00,6533.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-10 00:00:00,7415.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-09 00:00:00,7119.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-08 00:00:00,7394.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-07 00:00:00,6057.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-06 00:00:00,2803.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-05 00:00:00,5963.75,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-04 00:00:00,7698.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-03 00:00:00,8490.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-02 00:00:00,7745.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-10-01 00:00:00,6883.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-30 00:00:00,7197.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-29 00:00:00,3560.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-28 00:00:00,6734.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-27 00:00:00,9554.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-26 00:00:00,8328.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-25 00:00:00,8719.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-24 00:00:00,7385.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-23 00:00:00,6699.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-22 00:00:00,3941.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-21 00:00:00,4204.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-20 00:00:00,4986.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-19 00:00:00,6524.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-18 00:00:00,7717.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-17 00:00:00,7483.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-16 00:00:00,6778.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-15 00:00:00,4656.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-14 00:00:00,6942.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-13 00:00:00,7917.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-12 00:00:00,7890.75,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-11 00:00:00,7819.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-10 00:00:00,7750.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-09 00:00:00,7539.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-08 00:00:00,4448.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-07 00:00:00,6466.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-06 00:00:00,8286.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-05 00:00:00,8295.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-04 00:00:00,8346.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-03 00:00:00,7646.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-02 00:00:00,7030.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-09-01 00:00:00,4301.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-31 00:00:00,5539.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-30 00:00:00,7646.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-29 00:00:00,8173,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-28 00:00:00,7505.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-27 00:00:00,7582.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-26 00:00:00,8042.08,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-25 00:00:00,4446.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-24 00:00:00,7367.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-23 00:00:00,7232.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-22 00:00:00,7207.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-21 00:00:00,8425.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-20 00:00:00,6921.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-19 00:00:00,7491.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-18 00:00:00,4969.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-17 00:00:00,6638.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-16 00:00:00,11354.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-15 00:00:00,9927.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-14 00:00:00,9210.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-13 00:00:00,7760.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-12 00:00:00,7935,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-11 00:00:00,5964.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-10 00:00:00,8888,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-09 00:00:00,8748.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-08 00:00:00,8079.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-07 00:00:00,8274.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-06 00:00:00,8668.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-05 00:00:00,8843.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-04 00:00:00,7555.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-03 00:00:00,9089.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-02 00:00:00,9772.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-08-01 00:00:00,9224.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-31 00:00:00,8151.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-30 00:00:00,8427.46,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-29 00:00:00,8803.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-28 00:00:00,5985,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-27 00:00:00,7148.79,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-26 00:00:00,6970.08,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-25 00:00:00,7956,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-24 00:00:00,9296.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-23 00:00:00,8408.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-22 00:00:00,8151.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-21 00:00:00,6468.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-20 00:00:00,9358.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-19 00:00:00,9282.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-18 00:00:00,8651.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-17 00:00:00,8994.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-16 00:00:00,9056.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-15 00:00:00,9003.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-14 00:00:00,5786.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-13 00:00:00,11387.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-12 00:00:00,11315.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-11 00:00:00,11013.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-10 00:00:00,10471.9,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-09 00:00:00,10846.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-08 00:00:00,10324.3,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-07 00:00:00,6400.25,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-06 00:00:00,10151,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-05 00:00:00,11540.7,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-04 00:00:00,11445.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-03 00:00:00,9547.54,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-02 00:00:00,10305.9,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-07-01 00:00:00,9222.08,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-30 00:00:00,6200.04,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-29 00:00:00,10863.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-28 00:00:00,11791.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-27 00:00:00,11815,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-26 00:00:00,11614.3,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-25 00:00:00,11500.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-24 00:00:00,11121.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-23 00:00:00,6763.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-22 00:00:00,10627.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-21 00:00:00,10428.9,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-20 00:00:00,8884.38,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-19 00:00:00,8455.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-18 00:00:00,10684.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-17 00:00:00,10452.1,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-16 00:00:00,7350.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-15 00:00:00,10259.3,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-14 00:00:00,10324.3,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-13 00:00:00,10909.7,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-12 00:00:00,9915.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-11 00:00:00,10026.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-10 00:00:00,9180.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-09 00:00:00,8853.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-08 00:00:00,9269.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-07 00:00:00,10472.1,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-06 00:00:00,10358.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-05 00:00:00,9074.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-04 00:00:00,8784.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-03 00:00:00,9390.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-02 00:00:00,8224.75,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-06-01 00:00:00,10067.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-31 00:00:00,11530,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-30 00:00:00,10947.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-29 00:00:00,10328,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-28 00:00:00,9172.5,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-27 00:00:00,8562.71,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-26 00:00:00,6080.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-25 00:00:00,7966.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-24 00:00:00,8674.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-23 00:00:00,7014.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-22 00:00:00,8693.83,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-21 00:00:00,8607.29,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-20 00:00:00,8435.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-19 00:00:00,5041.58,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-18 00:00:00,9983.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-17 00:00:00,9741.96,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-16 00:00:00,10599.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-15 00:00:00,9863.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-14 00:00:00,9019.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-13 00:00:00,9364.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-12 00:00:00,5651.88,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-11 00:00:00,9188.33,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-10 00:00:00,9749.12,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-09 00:00:00,9708.21,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-08 00:00:00,9669.92,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-07 00:00:00,10267.1,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-06 00:00:00,10896.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-05 00:00:00,6728.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-04 00:00:00,10944.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-03 00:00:00,10518.4,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-02 00:00:00,11795.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-05-01 00:00:00,9750.42,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-30 00:00:00,8964.17,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-29 00:00:00,9679.62,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-28 00:00:00,6411.67,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-27 00:00:00,11556.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-26 00:00:00,10828.1,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-25 00:00:00,10793.8,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-24 00:00:00,10001,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-23 00:00:00,11629.2,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-22 00:00:00,12071.4,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-21 00:00:00,10408.3,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-20 00:00:00,15021.6,cubic feet per second
Colorado River at Parker Gage,pglc,Streamflow,2016-04-19 00:00:00,13964.6,cubic feet per second
